post_title,town_name,postal_code,council_code,council_name,region_code,region_name
"Æbelholtsvang, 3400 Hillerød",Æbelholtsvang,3400,0201,Allerød,1084,"Region Hovedstaden"
"Ullerød, 3400 Hillerød",Ullerød,3400,0201,Allerød,1084,"Region Hovedstaden"
"Beldringe, 5270 Odense N",Beldringe,5270,0461,Odense,1083,"Region Syddanmark"
"Masnedø, 4760 Vordingborg",Masnedø,4760,0390,Vordingborg,1085,"Region Sjælland"
"Råby, 4791 Borre",Råby,4791,0390,Vordingborg,1085,"Region Sjælland"
"Meelse, 4800 Nykøbing F",Meelse,4800,0376,Guldborgsund,1085,"Region Sjælland"
"Meelse, 4871 Horbelev",Meelse,4871,0376,Guldborgsund,1085,"Region Sjælland"
"Eldrup, 8751 Gedved",Eldrup,8751,0615,Horsens,1082,"Region Midtjylland"
"Stødstrup, 4840 Nørre Alslev",Stødstrup,4840,0376,Guldborgsund,1085,"Region Sjælland"
"Stødstrup, 4863 Eskilstrup",Stødstrup,4863,0376,Guldborgsund,1085,"Region Sjælland"
"Majbølle, 4862 Guldborg",Majbølle,4862,0376,Guldborgsund,1085,"Region Sjælland"
"Katrinedal, 4780 Stege",Katrinedal,4780,0390,Vordingborg,1085,"Region Sjælland"
"Musse, 4880 Nysted",Musse,4880,0376,Guldborgsund,1085,"Region Sjælland"
"Sullerup, 4850 Stubbekøbing",Sullerup,4850,0376,Guldborgsund,1085,"Region Sjælland"
"Truelstrup, 4850 Stubbekøbing",Truelstrup,4850,0376,Guldborgsund,1085,"Region Sjælland"
"Truelstrup, 4871 Horbelev",Truelstrup,4871,0376,Guldborgsund,1085,"Region Sjælland"
"Nyhusene, 4840 Nørre Alslev",Nyhusene,4840,0376,Guldborgsund,1085,"Region Sjælland"
"Særslev, 4850 Stubbekøbing",Særslev,4850,0376,Guldborgsund,1085,"Region Sjælland"
"Særslev, 4871 Horbelev",Særslev,4871,0376,Guldborgsund,1085,"Region Sjælland"
"Voervadsbro, 8660 Skanderborg",Voervadsbro,8660,0615,Horsens,1082,"Region Midtjylland"
"Vrænge, 8752 Østbirk",Vrænge,8752,0615,Horsens,1082,"Region Midtjylland"
"Føvling, 8740 Brædstrup",Føvling,8740,0615,Horsens,1082,"Region Midtjylland"
"Keldbylille, 4780 Stege",Keldbylille,4780,0390,Vordingborg,1085,"Region Sjælland"
"Bøged Strand, 4720 Præstø","Bøged Strand",4720,0390,Vordingborg,1085,"Region Sjælland"
"Oreby, 4990 Sakskøbing",Oreby,4990,0376,Guldborgsund,1085,"Region Sjælland"
"Tolstrup, 8700 Horsens",Tolstrup,8700,0615,Horsens,1082,"Region Midtjylland"
"Tolstrup, 8751 Gedved",Tolstrup,8751,0615,Horsens,1082,"Region Midtjylland"
"Gantrup, 8752 Østbirk",Gantrup,8752,0615,Horsens,1082,"Region Midtjylland"
"Olstrup, 4930 Maribo",Olstrup,4930,0360,Lolland,1085,"Region Sjælland"
"Naldal, 8740 Brædstrup",Naldal,8740,0615,Horsens,1082,"Region Midtjylland"
"Naldal, 8752 Østbirk",Naldal,8752,0615,Horsens,1082,"Region Midtjylland"
"Listrup, 4800 Nykøbing F",Listrup,4800,0376,Guldborgsund,1085,"Region Sjælland"
"Listrup, 4863 Eskilstrup",Listrup,4863,0376,Guldborgsund,1085,"Region Sjælland"
"Ebbelnæs, 4780 Stege",Ebbelnæs,4780,0390,Vordingborg,1085,"Region Sjælland"
"Magleby, 4791 Borre",Magleby,4791,0390,Vordingborg,1085,"Region Sjælland"
"Damme, 4792 Askeby",Damme,4792,0390,Vordingborg,1085,"Region Sjælland"
"Torupvolde, 8700 Horsens",Torupvolde,8700,0615,Horsens,1082,"Region Midtjylland"
"Gundslevholm, 4840 Nørre Alslev",Gundslevholm,4840,0376,Guldborgsund,1085,"Region Sjælland"
"Østbirk, 8752 Østbirk",Østbirk,8752,0615,Horsens,1082,"Region Midtjylland"
"Elling Mark, 8752 Østbirk","Elling Mark",8752,0615,Horsens,1082,"Region Midtjylland"
"Torp, 8740 Brædstrup",Torp,8740,0615,Horsens,1082,"Region Midtjylland"
"Torp, 8752 Østbirk",Torp,8752,0615,Horsens,1082,"Region Midtjylland"
"Sønderby, 4791 Borre",Sønderby,4791,0390,Vordingborg,1085,"Region Sjælland"
"Karleby, 4800 Nykøbing F",Karleby,4800,0376,Guldborgsund,1085,"Region Sjælland"
"Halskov, 4871 Horbelev",Halskov,4871,0376,Guldborgsund,1085,"Region Sjælland"
"Tjæreby Tang, 4800 Nykøbing F","Tjæreby Tang",4800,0376,Guldborgsund,1085,"Region Sjælland"
"Krårup, 4930 Maribo",Krårup,4930,0360,Lolland,1085,"Region Sjælland"
"Liselund, 4850 Stubbekøbing",Liselund,4850,0376,Guldborgsund,1085,"Region Sjælland"
"Stenbjerg, 8752 Østbirk",Stenbjerg,8752,0615,Horsens,1082,"Region Midtjylland"
"Hjertebjerg, 4780 Stege",Hjertebjerg,4780,0390,Vordingborg,1085,"Region Sjælland"
"Sømarke, 4791 Borre",Sømarke,4791,0390,Vordingborg,1085,"Region Sjælland"
"Ø Egesborg, 4735 Mern","Ø Egesborg",4735,0390,Vordingborg,1085,"Region Sjælland"
"Marienborg, 4780 Stege",Marienborg,4780,0390,Vordingborg,1085,"Region Sjælland"
"Nordbyen, 4800 Nykøbing F",Nordbyen,4800,0376,Guldborgsund,1085,"Region Sjælland"
"Blæsbjerg, 4850 Stubbekøbing",Blæsbjerg,4850,0376,Guldborgsund,1085,"Region Sjælland"
"Jenslev, 4060 Kirke Såby",Jenslev,4060,0350,Lejre,1085,"Region Sjælland"
"Jenslev, 4070 Kirke Hyllinge",Jenslev,4070,0350,Lejre,1085,"Region Sjælland"
"Tokkerup, 4320 Lejre",Tokkerup,4320,0259,Køge,1085,"Region Sjælland"
"Kirkeby Østm, 6760 Ribe","Kirkeby Østm",6760,0561,Esbjerg,1083,"Region Syddanmark"
"Søbylund, 7400 Herning",Søbylund,7400,0657,Herning,1082,"Region Midtjylland"
"Sonnerup, 4060 Kirke Såby",Sonnerup,4060,0350,Lejre,1085,"Region Sjælland"
"Vintre Mølle, 4060 Kirke Såby","Vintre Mølle",4060,0350,Lejre,1085,"Region Sjælland"
"Holing, 7400 Herning",Holing,7400,0657,Herning,1082,"Region Midtjylland"
"Kisserup, 4320 Lejre",Kisserup,4320,0259,Køge,1085,"Region Sjælland"
"Kisserup, 4330 Hvalsø",Kisserup,4330,0316,Holbæk,1085,"Region Sjælland"
"Yder Bjerrum, 6760 Ribe","Yder Bjerrum",6760,0561,Esbjerg,1083,"Region Syddanmark"
"Houlbjerg, 8870 Langå",Houlbjerg,8870,0710,Favrskov,1082,"Region Midtjylland"
"Kyndeløse, 4070 Kirke Hyllinge",Kyndeløse,4070,0350,Lejre,1085,"Region Sjælland"
"Egholm, 4070 Kirke Hyllinge",Egholm,4070,0350,Lejre,1085,"Region Sjælland"
"Krabbesholm, 4070 Kirke Hyllinge",Krabbesholm,4070,0350,Lejre,1085,"Region Sjælland"
"Gevninge, 4000 Roskilde",Gevninge,4000,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Horslund, 6760 Ribe",Horslund,6760,0561,Esbjerg,1083,"Region Syddanmark"
"Guldager, 6710 Esbjerg V",Guldager,6710,0561,Esbjerg,1083,"Region Syddanmark"
"Plougstrup, 6771 Gredstedbro",Plougstrup,6771,0561,Esbjerg,1083,"Region Syddanmark"
"Skads, 6705 Esbjerg Ø",Skads,6705,0561,Esbjerg,1083,"Region Syddanmark"
"Skads, 6715 Esbjerg N",Skads,6715,0561,Esbjerg,1083,"Region Syddanmark"
"Skads, 6731 Tjæreborg",Skads,6731,0561,Esbjerg,1083,"Region Syddanmark"
"Ødum, 8370 Hadsten",Ødum,8370,0710,Favrskov,1082,"Region Midtjylland"
"Nybo, 7400 Herning",Nybo,7400,0657,Herning,1082,"Region Midtjylland"
"Nybo, 7451 Sunds",Nybo,7451,0657,Herning,1082,"Region Midtjylland"
"Borridsø, 8850 Bjerringbro",Borridsø,8850,0710,Favrskov,1082,"Region Midtjylland"
"Borridsø, 8881 Thorsø",Borridsø,8881,0710,Favrskov,1082,"Region Midtjylland"
"Glim, 4000 Roskilde",Glim,4000,0169,Høje-Taastrup,1084,"Region Hovedstaden"
"Grisbæk, 6740 Bramming",Grisbæk,6740,0561,Esbjerg,1083,"Region Syddanmark"
"Lerbjerg, 4330 Hvalsø",Lerbjerg,4330,0316,Holbæk,1085,"Region Sjælland"
"Boruphuse, 4320 Lejre",Boruphuse,4320,0259,Køge,1085,"Region Sjælland"
"Boruphuse, 4330 Hvalsø",Boruphuse,4330,0316,Holbæk,1085,"Region Sjælland"
"Osted, 4320 Lejre",Osted,4320,0259,Køge,1085,"Region Sjælland"
"Erslev, 8370 Hadsten",Erslev,8370,0710,Favrskov,1082,"Region Midtjylland"
"Sdr Gørding, 6690 Gørding","Sdr Gørding",6690,0561,Esbjerg,1083,"Region Syddanmark"
"Sdr Gørding, 6740 Bramming","Sdr Gørding",6740,0561,Esbjerg,1083,"Region Syddanmark"
"Lading, 8471 Sabro",Lading,8471,0710,Favrskov,1082,"Region Midtjylland"
"Hodsager, 7490 Aulum",Hodsager,7490,0657,Herning,1082,"Region Midtjylland"
"Hodsager, 7540 Haderup",Hodsager,7540,0657,Herning,1082,"Region Midtjylland"
"Lundsmark, 6760 Ribe",Lundsmark,6760,0561,Esbjerg,1083,"Region Syddanmark"
"Hvorslev, 8860 Ulstrup",Hvorslev,8860,0710,Favrskov,1082,"Region Midtjylland"
"V Velling, 8860 Ulstrup","V Velling",8860,0710,Favrskov,1082,"Region Midtjylland"
"Hallendrup, 8370 Hadsten",Hallendrup,8370,0710,Favrskov,1082,"Region Midtjylland"
"Puggård, 6690 Gørding",Puggård,6690,0561,Esbjerg,1083,"Region Syddanmark"
"Skjoldelev, 8471 Sabro",Skjoldelev,8471,0710,Favrskov,1082,"Region Midtjylland"
"Tømmerby, 6740 Bramming",Tømmerby,6740,0561,Esbjerg,1083,"Region Syddanmark"
"Linå, 7451 Sunds",Linå,7451,0657,Herning,1082,"Region Midtjylland"
"Amstrup, 8860 Ulstrup",Amstrup,8860,0710,Favrskov,1082,"Region Midtjylland"
"Jedsted Mark, 6760 Ribe","Jedsted Mark",6760,0561,Esbjerg,1083,"Region Syddanmark"
"Jedsted Mark, 6771 Gredstedbro","Jedsted Mark",6771,0561,Esbjerg,1083,"Region Syddanmark"
"Kollund, 7400 Herning",Kollund,7400,0657,Herning,1082,"Region Midtjylland"
"Markusminde, 8471 Sabro",Markusminde,8471,0710,Favrskov,1082,"Region Midtjylland"
"Erholm, 5560 Aarup",Erholm,5560,0410,Middelfart,1083,"Region Syddanmark"
"Højrupled, 5620 Glamsbjerg",Højrupled,5620,0420,Assens,1083,"Region Syddanmark"
"Søholt, 9750 Østervrå",Søholt,9750,0810,Brønderslev,1081,"Region Nordjylland"
"Fløe, 9530 Støvring",Fløe,9530,0840,Rebild,1081,"Region Nordjylland"
"Bækager, 5610 Assens",Bækager,5610,0410,Middelfart,1083,"Region Syddanmark"
"Bred, 5492 Vissenbjerg",Bred,5492,0420,Assens,1083,"Region Syddanmark"
"Aarestrup, 9520 Skørping",Aarestrup,9520,0840,Rebild,1081,"Region Nordjylland"
"Ersted, 9520 Skørping",Ersted,9520,0840,Rebild,1081,"Region Nordjylland"
"Kragskov, 9981 Jerup",Kragskov,9981,0813,Frederikshavn,1081,"Region Nordjylland"
"Tommerup Mae, 5690 Tommerup","Tommerup Mae",5690,0420,Assens,1083,"Region Syddanmark"
"Understed, 9300 Sæby",Understed,9300,0813,Frederikshavn,1081,"Region Nordjylland"
"Understed, 9900 Frederikshavn",Understed,9900,0813,Frederikshavn,1081,"Region Nordjylland"
"Sekshøj, 9530 Støvring",Sekshøj,9530,0840,Rebild,1081,"Region Nordjylland"
"Vestby, 9610 Nørager",Vestby,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Gåsemosedam, 5610 Assens",Gåsemosedam,5610,0410,Middelfart,1083,"Region Syddanmark"
"Moselund, 5560 Aarup",Moselund,5560,0410,Middelfart,1083,"Region Syddanmark"
"Volstrup, 9230 Svenstrup J",Volstrup,9230,0840,Rebild,1081,"Region Nordjylland"
"Solbjerg, 9560 Hadsund",Solbjerg,9560,0840,Rebild,1081,"Region Nordjylland"
"Solbjerg, 9574 Bælum",Solbjerg,9574,0840,Rebild,1081,"Region Nordjylland"
"Langedil, 5683 Haarby",Langedil,5683,0420,Assens,1083,"Region Syddanmark"
"Hestehavegrd, 5690 Tommerup",Hestehavegrd,5690,0420,Assens,1083,"Region Syddanmark"
"Lindebjerg, 5560 Aarup",Lindebjerg,5560,0410,Middelfart,1083,"Region Syddanmark"
"Napstjert, 9981 Jerup",Napstjert,9981,0813,Frederikshavn,1081,"Region Nordjylland"
"Napstjert, 9982 Ålbæk",Napstjert,9982,0813,Frederikshavn,1081,"Region Nordjylland"
"Vøvelholm, 9620 Aalestrup",Vøvelholm,9620,0791,Viborg,1082,"Region Midtjylland"
"Stihøj, 5620 Glamsbjerg",Stihøj,5620,0420,Assens,1083,"Region Syddanmark"
"Røde Led, 5560 Aarup","Røde Led",5560,0410,Middelfart,1083,"Region Syddanmark"
"Lindenborg, 9260 Gistrup",Lindenborg,9260,0840,Rebild,1081,"Region Nordjylland"
"Randrup Mark, 9293 Kongerslev","Randrup Mark",9293,0840,Rebild,1081,"Region Nordjylland"
"Sorthat-Muleby, 3700 Rønne",Sorthat-Muleby,3700,0400,Bornholm,1084,"Region Hovedstaden"
"Sorthat-Muleby, 3790 Hasle",Sorthat-Muleby,3790,0400,Bornholm,1084,"Region Hovedstaden"
"Ypnasted, 3751 Østermarie",Ypnasted,3751,0400,Bornholm,1084,"Region Hovedstaden"
"Egeby, 5450 Otterup",Egeby,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Albæk, 9520 Skørping",Albæk,9520,0840,Rebild,1081,"Region Nordjylland"
"Albæk, 9530 Støvring",Albæk,9530,0840,Rebild,1081,"Region Nordjylland"
"Albæk, 9541 Suldrup",Albæk,9541,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Beldringe, 5270 Odense N",Beldringe,5270,0461,Odense,1083,"Region Syddanmark"
"Ottruphuse, 9520 Skørping",Ottruphuse,9520,0840,Rebild,1081,"Region Nordjylland"
"Fræer Purker, 9520 Skørping","Fræer Purker",9520,0840,Rebild,1081,"Region Nordjylland"
"Jordløse Mk, 5683 Haarby","Jordløse Mk",5683,0420,Assens,1083,"Region Syddanmark"
"Møllegaard, 5462 Morud",Møllegaard,5462,0480,Nordfyns,1083,"Region Syddanmark"
"Møllegaard, 5491 Blommenslyst",Møllegaard,5491,0461,Odense,1083,"Region Syddanmark"
"Gudskov, 5270 Odense N",Gudskov,5270,0461,Odense,1083,"Region Syddanmark"
"Gudskov, 5450 Otterup",Gudskov,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Buderupholm, 9530 Støvring",Buderupholm,9530,0840,Rebild,1081,"Region Nordjylland"
"Gamtofte, 5610 Assens",Gamtofte,5610,0410,Middelfart,1083,"Region Syddanmark"
"Filstruplund, 5683 Haarby",Filstruplund,5683,0420,Assens,1083,"Region Syddanmark"
"Langerod, 5620 Glamsbjerg",Langerod,5620,0420,Assens,1083,"Region Syddanmark"
"Trads, 9610 Nørager",Trads,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Wiffertsholm, 9560 Hadsund",Wiffertsholm,9560,0840,Rebild,1081,"Region Nordjylland"
"Sejlstrup, 9520 Skørping",Sejlstrup,9520,0840,Rebild,1081,"Region Nordjylland"
"Ravnkilde, 9610 Nørager",Ravnkilde,9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Ruerne, 5620 Glamsbjerg",Ruerne,5620,0420,Assens,1083,"Region Syddanmark"
"Holevad, 5610 Assens",Holevad,5610,0410,Middelfart,1083,"Region Syddanmark"
"Nørremarken, 5690 Tommerup",Nørremarken,5690,0420,Assens,1083,"Region Syddanmark"
"Vrangbæk, 9900 Frederikshavn",Vrangbæk,9900,0813,Frederikshavn,1081,"Region Nordjylland"
"Skalsminde, 9520 Skørping",Skalsminde,9520,0840,Rebild,1081,"Region Nordjylland"
"St Appe, 5690 Tommerup","St Appe",5690,0420,Assens,1083,"Region Syddanmark"
"Mølholt, 9300 Sæby",Mølholt,9300,0813,Frederikshavn,1081,"Region Nordjylland"
"Ny Overvad, 9610 Nørager","Ny Overvad",9610,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Åved, 6780 Skærbæk",Åved,6780,0550,Tønder,1083,"Region Syddanmark"
"Skovby Sand, 5400 Bogense","Skovby Sand",5400,0480,Nordfyns,1083,"Region Syddanmark"
"Rostrup, 5485 Skamby",Rostrup,5485,0480,Nordfyns,1083,"Region Syddanmark"
"Himmelstrup, 5462 Morud",Himmelstrup,5462,0480,Nordfyns,1083,"Region Syddanmark"
"Stokkebro, 6270 Tønder",Stokkebro,6270,0550,Tønder,1083,"Region Syddanmark"
"Vongshøj, 6240 Løgumkloster",Vongshøj,6240,0550,Tønder,1083,"Region Syddanmark"
"Vennemose, 6270 Tønder",Vennemose,6270,0550,Tønder,1083,"Region Syddanmark"
"Jerstrup, 5400 Bogense",Jerstrup,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Nr Nærå, 5450 Otterup","Nr Nærå",5450,0480,Nordfyns,1083,"Region Syddanmark"
"Slotsmarken, 6270 Tønder",Slotsmarken,6270,0550,Tønder,1083,"Region Syddanmark"
"Gøttrup, 6520 Toftlund",Gøttrup,6520,0510,Haderslev,1083,"Region Syddanmark"
"Farstrup, 5462 Morud",Farstrup,5462,0480,Nordfyns,1083,"Region Syddanmark"
"Farstrup, 5471 Søndersø",Farstrup,5471,0480,Nordfyns,1083,"Region Syddanmark"
"Farstrup, 5474 Veflinge",Farstrup,5474,0480,Nordfyns,1083,"Region Syddanmark"
"Bække, 5471 Søndersø",Bække,5471,0480,Nordfyns,1083,"Region Syddanmark"
"Egense Mark, 5450 Otterup","Egense Mark",5450,0480,Nordfyns,1083,"Region Syddanmark"
"Østerø, 5400 Bogense",Østerø,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Mølby, 6792 Rømø",Mølby,6792,0550,Tønder,1083,"Region Syddanmark"
"Travsted, 6270 Tønder",Travsted,6270,0550,Tønder,1083,"Region Syddanmark"
"Tohede, 6240 Løgumkloster",Tohede,6240,0550,Tønder,1083,"Region Syddanmark"
"Lunde, 5450 Otterup",Lunde,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Gl Haugsted, 5462 Morud","Gl Haugsted",5462,0480,Nordfyns,1083,"Region Syddanmark"
"Alslev, 6240 Løgumkloster",Alslev,6240,0550,Tønder,1083,"Region Syddanmark"
"Hostrup, 6270 Tønder",Hostrup,6270,0550,Tønder,1083,"Region Syddanmark"
"Rurup, 6520 Toftlund",Rurup,6520,0510,Haderslev,1083,"Region Syddanmark"
"Grøngårdmark, 6270 Tønder",Grøngårdmark,6270,0550,Tønder,1083,"Region Syddanmark"
"Ørbæk, 5400 Bogense",Ørbæk,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Kvindlund, 6240 Løgumkloster",Kvindlund,6240,0550,Tønder,1083,"Region Syddanmark"
"Løgumgårde, 6240 Løgumkloster",Løgumgårde,6240,0550,Tønder,1083,"Region Syddanmark"
"Gammelskov, 6534 Agerskov",Gammelskov,6534,0510,Haderslev,1083,"Region Syddanmark"
"Gammelskov, 6541 Bevtoft",Gammelskov,6541,0510,Haderslev,1083,"Region Syddanmark"
"Bastrup, 5485 Skamby",Bastrup,5485,0480,Nordfyns,1083,"Region Syddanmark"
"Emmelev, 5450 Otterup",Emmelev,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Roerslev, 5450 Otterup",Roerslev,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Skamby, 5485 Skamby",Skamby,5485,0480,Nordfyns,1083,"Region Syddanmark"
"Kalhave, 6240 Løgumkloster",Kalhave,6240,0550,Tønder,1083,"Region Syddanmark"
"Tørresø, 5450 Otterup",Tørresø,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Goldbæk, 6534 Agerskov",Goldbæk,6534,0510,Haderslev,1083,"Region Syddanmark"
"Skovlund, 6520 Toftlund",Skovlund,6520,0510,Haderslev,1083,"Region Syddanmark"
"Damhus, 6240 Løgumkloster",Damhus,6240,0550,Tønder,1083,"Region Syddanmark"
"Damhus, 6270 Tønder",Damhus,6270,0550,Tønder,1083,"Region Syddanmark"
"Bolilmark, 6792 Rømø",Bolilmark,6792,0550,Tønder,1083,"Region Syddanmark"
"Muspøt, 6534 Agerskov",Muspøt,6534,0510,Haderslev,1083,"Region Syddanmark"
"Stavelsager, 5400 Bogense",Stavelsager,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Kragelund, 5400 Bogense",Kragelund,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Faurby, 6240 Løgumkloster",Faurby,6240,0550,Tønder,1083,"Region Syddanmark"
"Visby, 6261 Bredebro",Visby,6261,0550,Tønder,1083,"Region Syddanmark"
"Galsted, 6541 Bevtoft",Galsted,6541,0510,Haderslev,1083,"Region Syddanmark"
"Egense, 5450 Otterup",Egense,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Klintholm Havn, 4791 Borre","Klintholm Havn",4791,0390,Vordingborg,1085,"Region Sjælland"
"Hf. Haverne Anno 1927, 2000 Frederiksberg","Hf. Haverne Anno 1927",2000,0101,København,1084,"Region Hovedstaden"
"Branderup Mark, 6535 Branderup J","Branderup Mark",6535,0550,Tønder,1083,"Region Syddanmark"
"Ballum, 6261 Bredebro",Ballum,6261,0550,Tønder,1083,"Region Syddanmark"
"Hjorslev, 5450 Otterup",Hjorslev,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Gl Kappendrup, 5450 Otterup","Gl Kappendrup",5450,0480,Nordfyns,1083,"Region Syddanmark"
"Østerhede, 6792 Rømø",Østerhede,6792,0550,Tønder,1083,"Region Syddanmark"
"Galsted Mark, 6534 Agerskov","Galsted Mark",6534,0510,Haderslev,1083,"Region Syddanmark"
"Ellehus, 6240 Løgumkloster",Ellehus,6240,0550,Tønder,1083,"Region Syddanmark"
"Kærborg, 6270 Tønder",Kærborg,6270,0550,Tønder,1083,"Region Syddanmark"
"Langesø, 5462 Morud",Langesø,5462,0480,Nordfyns,1083,"Region Syddanmark"
"Ullerup, 5485 Skamby",Ullerup,5485,0480,Nordfyns,1083,"Region Syddanmark"
"Nørretoft, 6270 Tønder",Nørretoft,6270,0550,Tønder,1083,"Region Syddanmark"
"Gravlund, 6240 Løgumkloster",Gravlund,6240,0550,Tønder,1083,"Region Syddanmark"
"Hjadstrup, 5450 Otterup",Hjadstrup,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Vedbæk, 6240 Løgumkloster",Vedbæk,6240,0550,Tønder,1083,"Region Syddanmark"
"Solvig, 6270 Tønder",Solvig,6270,0550,Tønder,1083,"Region Syddanmark"
"Abild, 6270 Tønder",Abild,6270,0550,Tønder,1083,"Region Syddanmark"
"Bremsbøl, 6270 Tønder",Bremsbøl,6270,0550,Tønder,1083,"Region Syddanmark"
"Trøjborg, 5450 Otterup",Trøjborg,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Teglgård, 6240 Løgumkloster",Teglgård,6240,0550,Tønder,1083,"Region Syddanmark"
"V Åbølling, 6780 Skærbæk","V Åbølling",6780,0550,Tønder,1083,"Region Syddanmark"
"Bederslev Mark, 5450 Otterup","Bederslev Mark",5450,0480,Nordfyns,1083,"Region Syddanmark"
"Sofienhøj, 5471 Søndersø",Sofienhøj,5471,0480,Nordfyns,1083,"Region Syddanmark"
"Overby, 6780 Skærbæk",Overby,6780,0550,Tønder,1083,"Region Syddanmark"
"Aaspe, 6261 Bredebro",Aaspe,6261,0550,Tønder,1083,"Region Syddanmark"
"Gånsager, 6780 Skærbæk",Gånsager,6780,0550,Tønder,1083,"Region Syddanmark"
"Hjortebjerg, 5400 Bogense",Hjortebjerg,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Hjortebjerg, 5471 Søndersø",Hjortebjerg,5471,0480,Nordfyns,1083,"Region Syddanmark"
"Klinte, 5400 Bogense",Klinte,5400,0480,Nordfyns,1083,"Region Syddanmark"
"Bladstrup, 5450 Otterup",Bladstrup,5450,0480,Nordfyns,1083,"Region Syddanmark"
"Bladstrup, 5485 Skamby",Bladstrup,5485,0480,Nordfyns,1083,"Region Syddanmark"
"Gøttrup Mark, 9690 Fjerritslev","Gøttrup Mark",9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Klim Kær, 9690 Fjerritslev","Klim Kær",9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Knagstrup, 8543 Hornslet",Knagstrup,8543,0706,Syddjurs,1082,"Region Midtjylland"
"Sjellebro, 8544 Mørke",Sjellebro,8544,0706,Syddjurs,1082,"Region Midtjylland"
"Egsmark, 8400 Ebeltoft",Egsmark,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Lime, 8544 Mørke",Lime,8544,0706,Syddjurs,1082,"Region Midtjylland"
"Mou Kær, 9460 Brovst","Mou Kær",9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Nr Bratbjerg, 9460 Brovst","Nr Bratbjerg",9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Klim Odde, 9690 Fjerritslev","Klim Odde",9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Telling, 9460 Brovst",Telling,9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Gøttrup Strand, 9690 Fjerritslev","Gøttrup Strand",9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Sivested, 8560 Kolind",Sivested,8560,0706,Syddjurs,1082,"Region Midtjylland"
"Øslev Mark, 9690 Fjerritslev","Øslev Mark",9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Bækken, 9460 Brovst",Bækken,9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Tirstrup, 8400 Ebeltoft",Tirstrup,8400,0706,Syddjurs,1082,"Region Midtjylland"
"Bjerager, 8300 Odder",Bjerager,8300,0727,Odder,1082,"Region Midtjylland"
"Ingstrup, 9480 Løkken",Ingstrup,9480,0810,Brønderslev,1081,"Region Nordjylland"
"Nørhalne, 9381 Sulsted",Nørhalne,9381,0849,Jammerbugt,1081,"Region Nordjylland"
"Nørhalne, 9430 Vadum",Nørhalne,9430,0849,Jammerbugt,1081,"Region Nordjylland"
"Nørhalne, 9440 Aabybro",Nørhalne,9440,0810,Brønderslev,1081,"Region Nordjylland"
"Hyl Skovgård, 8400 Ebeltoft","Hyl Skovgård",8400,0706,Syddjurs,1082,"Region Midtjylland"
"Rathlousdal, 8300 Odder",Rathlousdal,8300,0727,Odder,1082,"Region Midtjylland"
"Falling, 8300 Odder",Falling,8300,0727,Odder,1082,"Region Midtjylland"
"Malskær, 8300 Odder",Malskær,8300,0727,Odder,1082,"Region Midtjylland"
"Krogen, 9460 Brovst",Krogen,9460,0849,Jammerbugt,1081,"Region Nordjylland"
"Hassig, 9690 Fjerritslev",Hassig,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Kirkedal, 9690 Fjerritslev",Kirkedal,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Manstrupmark, 9670 Løgstør",Manstrupmark,9670,0820,Vesthimmerlands,1081,"Region Nordjylland"
"Manstrupmark, 9690 Fjerritslev",Manstrupmark,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Udklit, 9690 Fjerritslev",Udklit,9690,0849,Jammerbugt,1081,"Region Nordjylland"
"Alsbjerg, 9460 Brovst",Alsbjerg,9460,0849,Jammerbugt,1081,"Region Nordjylland"
